realtime,time,traffic,Average-traffic
43117.6,1/17/2018 14:30,46,
43117.61,1/17/2018 14:45,46,
43117.63,1/17/2018 15:00,41,
43117.64,1/17/2018 15:15,41,
43117.65,1/17/2018 15:30,41,
43117.66,1/17/2018 15:45,41,
43117.67,1/17/2018 16:00,52,
43117.68,1/17/2018 16:15,52,
43117.69,1/17/2018 16:30,52,
43117.7,1/17/2018 16:45,52,
43117.71,1/17/2018 17:00,33,
43117.72,1/17/2018 17:15,33,
43117.73,1/17/2018 17:30,33,
43117.74,1/17/2018 17:45,33,
43117.75,1/17/2018 18:00,16,
43117.76,1/17/2018 18:15,16,
43117.77,1/17/2018 18:30,16,
43117.78,1/17/2018 18:45,16,
43117.79,1/17/2018 19:00,11,
43117.8,1/17/2018 19:15,11,
43117.81,1/17/2018 19:30,11,
43117.82,1/17/2018 19:45,11,
43117.83,1/17/2018 20:00,13,
43117.84,1/17/2018 20:15,13,
43117.85,1/17/2018 20:30,13,
43117.86,1/17/2018 20:45,13,
43117.88,1/17/2018 21:00,10,
43117.89,1/17/2018 21:15,10,
43117.9,1/17/2018 21:30,10,
43117.91,1/17/2018 21:45,10,
43117.92,1/17/2018 22:00,6,
43117.93,1/17/2018 22:15,6,
43117.94,1/17/2018 22:30,6,
43117.95,1/17/2018 22:45,6,
43117.96,1/17/2018 23:00,5,
43117.97,1/17/2018 23:15,5,
43117.98,1/17/2018 23:30,5,
43117.99,1/17/2018 23:45,5,
43118,1/18/2018 0:00,7,
43118.01,1/18/2018 0:15,7,
43118.02,1/18/2018 0:30,7,
43118.03,1/18/2018 0:45,7,
43118.04,1/18/2018 1:00,0,
43118.05,1/18/2018 1:15,0,
43118.06,1/18/2018 1:30,0,
43118.07,1/18/2018 1:45,0,
43118.08,1/18/2018 2:00,0,
43118.09,1/18/2018 2:15,0,
43118.1,1/18/2018 2:30,0,
43118.11,1/18/2018 2:45,0,
43118.13,1/18/2018 3:00,0,
43118.14,1/18/2018 3:15,0,
43118.15,1/18/2018 3:30,0,
43118.16,1/18/2018 3:45,0,
43118.17,1/18/2018 4:00,0,
43118.18,1/18/2018 4:15,0,
43118.19,1/18/2018 4:30,0,
43118.2,1/18/2018 4:45,0,
43118.21,1/18/2018 5:00,3,
43118.22,1/18/2018 5:15,3,
43118.23,1/18/2018 5:30,3,
43118.24,1/18/2018 5:45,3,
43118.25,1/18/2018 6:00,14,
43118.26,1/18/2018 6:15,14,
43118.27,1/18/2018 6:30,14,
43118.28,1/18/2018 6:45,14,
43118.29,1/18/2018 7:00,32,
43118.3,1/18/2018 7:15,32,
43118.31,1/18/2018 7:30,32,
43118.32,1/18/2018 7:45,32,
43118.33,1/18/2018 8:00,54,
43118.34,1/18/2018 8:15,54,
43118.35,1/18/2018 8:30,54,
43118.36,1/18/2018 8:45,54,
43118.38,1/18/2018 9:00,15,
43118.39,1/18/2018 9:15,15,
43118.4,1/18/2018 9:30,15,
43118.41,1/18/2018 9:45,15,
43118.42,1/18/2018 10:00,8,
43118.43,1/18/2018 10:15,8,
43118.44,1/18/2018 10:30,8,
43118.45,1/18/2018 10:45,8,
43118.46,1/18/2018 11:00,11,
43118.47,1/18/2018 11:15,11,
43118.48,1/18/2018 11:30,11,
43118.49,1/18/2018 11:45,11,
43118.5,1/18/2018 12:00,2,
43118.51,1/18/2018 12:15,2,
43118.52,1/18/2018 12:30,2,
43118.53,1/18/2018 12:45,2,
43118.54,1/18/2018 13:00,18,
43118.55,1/18/2018 13:15,18,
43118.56,1/18/2018 13:30,18,
43118.57,1/18/2018 13:45,18,
43118.58,1/18/2018 14:00,20,
43118.59,1/18/2018 14:15,20,
43118.6,1/18/2018 14:30,20,
43118.61,1/18/2018 14:45,20,
43118.63,1/18/2018 15:00,24,
43118.64,1/18/2018 15:15,24,
43118.65,1/18/2018 15:30,24,
43118.66,1/18/2018 15:45,24,
43118.67,1/18/2018 16:00,43,
43118.68,1/18/2018 16:15,43,
43118.69,1/18/2018 16:30,43,
43118.7,1/18/2018 16:45,43,
43118.71,1/18/2018 17:00,32,
43118.72,1/18/2018 17:15,32,
43118.73,1/18/2018 17:30,32,
43118.74,1/18/2018 17:45,32,
43118.75,1/18/2018 18:00,7,
43118.76,1/18/2018 18:15,7,
43118.77,1/18/2018 18:30,7,
43118.78,1/18/2018 18:45,7,
43118.79,1/18/2018 19:00,6,
43118.8,1/18/2018 19:15,6,
43118.81,1/18/2018 19:30,6,
43118.82,1/18/2018 19:45,6,
43118.83,1/18/2018 20:00,4,
43118.84,1/18/2018 20:15,4,
43118.85,1/18/2018 20:30,4,
43118.86,1/18/2018 20:45,4,
43118.88,1/18/2018 21:00,5,
43118.89,1/18/2018 21:15,5,
43118.9,1/18/2018 21:30,5,
43118.91,1/18/2018 21:45,5,
43118.92,1/18/2018 22:00,0,
43118.93,1/18/2018 22:15,0,
43118.94,1/18/2018 22:30,0,
43118.95,1/18/2018 22:45,0,
43118.96,1/18/2018 23:00,3,
43118.97,1/18/2018 23:15,3,
43118.98,1/18/2018 23:30,3,
43118.99,1/18/2018 23:45,3,
43119,1/19/2018 0:00,3,
43119.01,1/19/2018 0:15,3,
43119.02,1/19/2018 0:30,3,
43119.03,1/19/2018 0:45,3,
43119.04,1/19/2018 1:00,0,
43119.05,1/19/2018 1:15,0,
43119.06,1/19/2018 1:30,0,
43119.07,1/19/2018 1:45,0,
43119.08,1/19/2018 2:00,0,
43119.09,1/19/2018 2:15,0,
43119.1,1/19/2018 2:30,0,
43119.11,1/19/2018 2:45,0,
43119.13,1/19/2018 3:00,0,
43119.14,1/19/2018 3:15,0,
43119.15,1/19/2018 3:30,0,
43119.16,1/19/2018 3:45,0,
43119.17,1/19/2018 4:00,0,
43119.18,1/19/2018 4:15,0,
43119.19,1/19/2018 4:30,0,
43119.2,1/19/2018 4:45,0,
43119.21,1/19/2018 5:00,3,
43119.22,1/19/2018 5:15,3,
43119.23,1/19/2018 5:30,3,
43119.24,1/19/2018 5:45,3,
43119.25,1/19/2018 6:00,8,
43119.26,1/19/2018 6:15,8,
43119.27,1/19/2018 6:30,8,
43119.28,1/19/2018 6:45,8,
43119.29,1/19/2018 7:00,46,
43119.3,1/19/2018 7:15,46,
43119.31,1/19/2018 7:30,46,
43119.32,1/19/2018 7:45,46,
43119.33,1/19/2018 8:00,96,
43119.34,1/19/2018 8:15,96,
43119.35,1/19/2018 8:30,96,
43119.36,1/19/2018 8:45,96,
43119.38,1/19/2018 9:00,19,
43119.39,1/19/2018 9:15,19,
43119.4,1/19/2018 9:30,19,
43119.41,1/19/2018 9:45,19,
43119.42,1/19/2018 10:00,31,
43119.43,1/19/2018 10:15,31,
43119.44,1/19/2018 10:30,31,
43119.45,1/19/2018 10:45,31,
43119.46,1/19/2018 11:00,22,
43119.47,1/19/2018 11:15,22,
43119.48,1/19/2018 11:30,22,
43119.49,1/19/2018 11:45,22,
43119.5,1/19/2018 12:00,29,
43119.51,1/19/2018 12:15,29,
43119.52,1/19/2018 12:30,29,
43119.53,1/19/2018 12:45,29,
43119.54,1/19/2018 13:00,39,
43119.55,1/19/2018 13:15,39,
43119.56,1/19/2018 13:30,39,
43119.57,1/19/2018 13:45,39,
43119.58,1/19/2018 14:00,80,
43119.59,1/19/2018 14:15,80,
43119.6,1/19/2018 14:30,80,
43119.61,1/19/2018 14:45,80,
43119.63,1/19/2018 15:00,49,
43119.64,1/19/2018 15:15,49,
43119.65,1/19/2018 15:30,49,
43119.66,1/19/2018 15:45,49,
43119.67,1/19/2018 16:00,42,
43119.68,1/19/2018 16:15,42,
43119.69,1/19/2018 16:30,42,
43119.7,1/19/2018 16:45,42,
43119.71,1/19/2018 17:00,32,
43119.72,1/19/2018 17:15,32,
43119.73,1/19/2018 17:30,32,
43119.74,1/19/2018 17:45,32,
43119.75,1/19/2018 18:00,16,
43119.76,1/19/2018 18:15,16,
43119.77,1/19/2018 18:30,16,
43119.78,1/19/2018 18:45,16,
43119.79,1/19/2018 19:00,15,
43119.8,1/19/2018 19:15,15,
43119.81,1/19/2018 19:30,15,
43119.82,1/19/2018 19:45,15,
43119.83,1/19/2018 20:00,10,
43119.84,1/19/2018 20:15,10,
43119.85,1/19/2018 20:30,10,
43119.86,1/19/2018 20:45,10,
43119.88,1/19/2018 21:00,11,
43119.89,1/19/2018 21:15,11,
43119.9,1/19/2018 21:30,11,
43119.91,1/19/2018 21:45,11,
43119.92,1/19/2018 22:00,5,
43119.93,1/19/2018 22:15,5,
43119.94,1/19/2018 22:30,5,
43119.95,1/19/2018 22:45,5,
43119.96,1/19/2018 23:00,10,
43119.97,1/19/2018 23:15,10,
43119.98,1/19/2018 23:30,10,
43119.99,1/19/2018 23:45,10,
43122,1/22/2018 0:00,1,
43122.01,1/22/2018 0:15,1,
43122.02,1/22/2018 0:30,1,
43122.03,1/22/2018 0:45,1,
43122.04,1/22/2018 1:00,0,
43122.05,1/22/2018 1:15,0,
43122.06,1/22/2018 1:30,0,
43122.07,1/22/2018 1:45,0,
43122.08,1/22/2018 2:00,0,
43122.09,1/22/2018 2:15,0,
43122.1,1/22/2018 2:30,0,
43122.11,1/22/2018 2:45,0,
43122.13,1/22/2018 3:00,0,
43122.14,1/22/2018 3:15,0,
43122.15,1/22/2018 3:30,0,
43122.16,1/22/2018 3:45,0,
43122.17,1/22/2018 4:00,1,
43122.18,1/22/2018 4:15,1,
43122.19,1/22/2018 4:30,1,
43122.2,1/22/2018 4:45,1,
43122.21,1/22/2018 5:00,7,
43122.22,1/22/2018 5:15,7,
43122.23,1/22/2018 5:30,7,
43122.24,1/22/2018 5:45,7,
43122.25,1/22/2018 6:00,19,
43122.26,1/22/2018 6:15,19,
43122.27,1/22/2018 6:30,19,
43122.28,1/22/2018 6:45,19,
43122.29,1/22/2018 7:00,78,
43122.3,1/22/2018 7:15,78,
43122.31,1/22/2018 7:30,78,
43122.32,1/22/2018 7:45,78,
43122.33,1/22/2018 8:00,118,
43122.34,1/22/2018 8:15,118,
43122.35,1/22/2018 8:30,118,
43122.36,1/22/2018 8:45,118,
43122.38,1/22/2018 9:00,34,
43122.39,1/22/2018 9:15,34,
43122.4,1/22/2018 9:30,34,
43122.41,1/22/2018 9:45,34,
43122.42,1/22/2018 10:00,51,
43122.43,1/22/2018 10:15,51,
43122.44,1/22/2018 10:30,51,
43122.45,1/22/2018 10:45,51,
43122.46,1/22/2018 11:00,45,
43122.47,1/22/2018 11:15,45,
43122.48,1/22/2018 11:30,45,
43122.49,1/22/2018 11:45,45,
43122.5,1/22/2018 12:00,36,
43122.51,1/22/2018 12:15,36,
43122.52,1/22/2018 12:30,36,
43122.53,1/22/2018 12:45,36,
43122.54,1/22/2018 13:00,67,
43122.55,1/22/2018 13:15,67,
43122.56,1/22/2018 13:30,67,
43122.57,1/22/2018 13:45,67,
43122.58,1/22/2018 14:00,92,
43122.59,1/22/2018 14:15,92,
43122.6,1/22/2018 14:30,92,
43122.61,1/22/2018 14:45,92,
43122.63,1/22/2018 15:00,105,
43122.64,1/22/2018 15:15,105,
43122.65,1/22/2018 15:30,105,
43122.66,1/22/2018 15:45,105,
43122.67,1/22/2018 16:00,100,
43122.68,1/22/2018 16:15,100,
43122.69,1/22/2018 16:30,100,
43122.7,1/22/2018 16:45,100,
43122.71,1/22/2018 17:00,70,
43122.72,1/22/2018 17:15,70,
43122.73,1/22/2018 17:30,70,
43122.74,1/22/2018 17:45,70,
43122.75,1/22/2018 18:00,31,
43122.76,1/22/2018 18:15,31,
43122.77,1/22/2018 18:30,31,
43122.78,1/22/2018 18:45,31,
43122.79,1/22/2018 19:00,18,
43122.8,1/22/2018 19:15,18,
43122.81,1/22/2018 19:30,18,
43122.82,1/22/2018 19:45,18,
43122.83,1/22/2018 20:00,11,
43122.84,1/22/2018 20:15,11,
43122.85,1/22/2018 20:30,11,
43122.86,1/22/2018 20:45,11,
43122.88,1/22/2018 21:00,7,
43122.89,1/22/2018 21:15,7,
43122.9,1/22/2018 21:30,7,
43122.91,1/22/2018 21:45,7,
43122.92,1/22/2018 22:00,9,
43122.93,1/22/2018 22:15,9,
43122.94,1/22/2018 22:30,9,
43122.95,1/22/2018 22:45,9,
43122.96,1/22/2018 23:00,4,
43122.97,1/22/2018 23:15,4,
43122.98,1/22/2018 23:30,4,
43122.99,1/22/2018 23:45,4,
43123,1/23/2018 0:00,0,
43123.01,1/23/2018 0:15,0,
43123.02,1/23/2018 0:30,0,
43123.03,1/23/2018 0:45,0,
43123.04,1/23/2018 1:00,1,
43123.05,1/23/2018 1:15,1,
43123.06,1/23/2018 1:30,1,
43123.07,1/23/2018 1:45,1,
43123.08,1/23/2018 2:00,0,
43123.09,1/23/2018 2:15,0,
43123.1,1/23/2018 2:30,0,
43123.11,1/23/2018 2:45,0,
43123.13,1/23/2018 3:00,1,
43123.14,1/23/2018 3:15,1,
43123.15,1/23/2018 3:30,1,
43123.16,1/23/2018 3:45,1,
43123.17,1/23/2018 4:00,1,
43123.18,1/23/2018 4:15,1,
43123.19,1/23/2018 4:30,1,
43123.2,1/23/2018 4:45,1,
43123.21,1/23/2018 5:00,7,
43123.22,1/23/2018 5:15,7,
43123.23,1/23/2018 5:30,7,
43123.24,1/23/2018 5:45,7,
43123.25,1/23/2018 6:00,24,
43123.26,1/23/2018 6:15,24,
43123.27,1/23/2018 6:30,24,
43123.28,1/23/2018 6:45,24,
43123.29,1/23/2018 7:00,94,
43123.3,1/23/2018 7:15,94,
43123.31,1/23/2018 7:30,94,
43123.32,1/23/2018 7:45,94,
43123.33,1/23/2018 8:00,133,
43123.34,1/23/2018 8:15,133,
43123.35,1/23/2018 8:30,133,
43123.36,1/23/2018 8:45,133,
43123.38,1/23/2018 9:00,45,
43123.39,1/23/2018 9:15,45,
43123.4,1/23/2018 9:30,45,
43123.41,1/23/2018 9:45,45,
43123.42,1/23/2018 10:00,43,
43123.43,1/23/2018 10:15,43,
43123.44,1/23/2018 10:30,43,
43123.45,1/23/2018 10:45,43,
43123.46,1/23/2018 11:00,57,
43123.47,1/23/2018 11:15,57,
43123.48,1/23/2018 11:30,57,
43123.49,1/23/2018 11:45,57,
43123.5,1/23/2018 12:00,45,
43123.51,1/23/2018 12:15,45,
43123.52,1/23/2018 12:30,45,
43123.53,1/23/2018 12:45,45,
43123.54,1/23/2018 13:00,66,
43123.55,1/23/2018 13:15,66,
43123.56,1/23/2018 13:30,66,
43123.57,1/23/2018 13:45,66,
43123.58,1/23/2018 14:00,106,
43123.59,1/23/2018 14:15,106,
43123.6,1/23/2018 14:30,106,
43123.61,1/23/2018 14:45,106,
43123.63,1/23/2018 15:00,81,
43123.64,1/23/2018 15:15,81,
43123.65,1/23/2018 15:30,81,
43123.66,1/23/2018 15:45,81,
43123.67,1/23/2018 16:00,73,
43123.68,1/23/2018 16:15,73,
43123.69,1/23/2018 16:30,73,
43123.7,1/23/2018 16:45,73,
43123.71,1/23/2018 17:00,65,
43123.72,1/23/2018 17:15,65,
43123.73,1/23/2018 17:30,65,
43123.74,1/23/2018 17:45,65,
43123.75,1/23/2018 18:00,22,
43123.76,1/23/2018 18:15,22,
43123.77,1/23/2018 18:30,22,
43123.78,1/23/2018 18:45,22,
43123.79,1/23/2018 19:00,15,
43123.8,1/23/2018 19:15,15,
43123.81,1/23/2018 19:30,15,
43123.82,1/23/2018 19:45,15,
43123.83,1/23/2018 20:00,14,
43123.84,1/23/2018 20:15,14,
43123.85,1/23/2018 20:30,14,
43123.86,1/23/2018 20:45,14,
43123.88,1/23/2018 21:00,9,
43123.89,1/23/2018 21:15,9,
43123.9,1/23/2018 21:30,9,
43123.91,1/23/2018 21:45,9,
43123.92,1/23/2018 22:00,6,
43123.93,1/23/2018 22:15,6,
43123.94,1/23/2018 22:30,6,
43123.95,1/23/2018 22:45,6,
43123.96,1/23/2018 23:00,2,
43123.97,1/23/2018 23:15,2,
43123.98,1/23/2018 23:30,2,
43123.99,1/23/2018 23:45,2,
43124,1/24/2018 0:00,1,
43124.01,1/24/2018 0:15,1,
43124.02,1/24/2018 0:30,1,
43124.03,1/24/2018 0:45,1,
43124.04,1/24/2018 1:00,1,
43124.05,1/24/2018 1:15,1,
43124.06,1/24/2018 1:30,1,
43124.07,1/24/2018 1:45,1,
43124.08,1/24/2018 2:00,1,
43124.09,1/24/2018 2:15,1,
43124.1,1/24/2018 2:30,1,
43124.11,1/24/2018 2:45,1,
43124.13,1/24/2018 3:00,0,
43124.14,1/24/2018 3:15,0,
43124.15,1/24/2018 3:30,0,
43124.16,1/24/2018 3:45,0,
43124.17,1/24/2018 4:00,2,
43124.18,1/24/2018 4:15,2,
43124.19,1/24/2018 4:30,2,
43124.2,1/24/2018 4:45,2,
43124.21,1/24/2018 5:00,7,
43124.22,1/24/2018 5:15,7,
43124.23,1/24/2018 5:30,7,
43124.24,1/24/2018 5:45,7,
43124.25,1/24/2018 6:00,22,
43124.26,1/24/2018 6:15,22,
43124.27,1/24/2018 6:30,22,
43124.28,1/24/2018 6:45,22,
43124.29,1/24/2018 7:00,59,
43124.3,1/24/2018 7:15,59,
43124.31,1/24/2018 7:30,59,
43124.32,1/24/2018 7:45,59,
43124.33,1/24/2018 8:00,108,
43124.34,1/24/2018 8:15,108,
43124.35,1/24/2018 8:30,108,
43124.36,1/24/2018 8:45,108,
43124.38,1/24/2018 9:00,56,
43124.39,1/24/2018 9:15,56,
43124.4,1/24/2018 9:30,56,
43124.41,1/24/2018 9:45,56,
43124.42,1/24/2018 10:00,45,
43124.43,1/24/2018 10:15,45,
43124.44,1/24/2018 10:30,45,
43124.45,1/24/2018 10:45,45,
43124.46,1/24/2018 11:00,62,
43124.47,1/24/2018 11:15,62,
43124.48,1/24/2018 11:30,62,
43124.49,1/24/2018 11:45,62,
43124.5,1/24/2018 12:00,61,
43124.51,1/24/2018 12:15,61,
43124.52,1/24/2018 12:30,61,
43124.53,1/24/2018 12:45,61,
43124.54,1/24/2018 13:00,59,
43124.55,1/24/2018 13:15,59,
43124.56,1/24/2018 13:30,59,
43124.57,1/24/2018 13:45,59,
43124.58,1/24/2018 14:00,72,
43124.59,1/24/2018 14:15,72,
43124.6,1/24/2018 14:30,72,
43124.61,1/24/2018 14:45,72,
43124.63,1/24/2018 15:00,76,
43124.64,1/24/2018 15:15,76,
43124.65,1/24/2018 15:30,76,
43124.66,1/24/2018 15:45,76,
43124.67,1/24/2018 16:00,71,
43124.68,1/24/2018 16:15,71,
43124.69,1/24/2018 16:30,71,
43124.7,1/24/2018 16:45,71,
43124.71,1/24/2018 17:00,58,
43124.72,1/24/2018 17:15,58,
43124.73,1/24/2018 17:30,58,
43124.74,1/24/2018 17:45,58,
43124.75,1/24/2018 18:00,19,
43124.76,1/24/2018 18:15,19,
43124.77,1/24/2018 18:30,19,
43124.78,1/24/2018 18:45,19,
43124.79,1/24/2018 19:00,18,
43124.8,1/24/2018 19:15,18,
43124.81,1/24/2018 19:30,18,
43124.82,1/24/2018 19:45,18,
43124.83,1/24/2018 20:00,9,
43124.84,1/24/2018 20:15,9,
43124.85,1/24/2018 20:30,9,
43124.86,1/24/2018 20:45,9,
43124.88,1/24/2018 21:00,5,
43124.89,1/24/2018 21:15,5,
43124.9,1/24/2018 21:30,5,
43124.91,1/24/2018 21:45,5,
43124.92,1/24/2018 22:00,7,
43124.93,1/24/2018 22:15,7,
43124.94,1/24/2018 22:30,7,
43124.95,1/24/2018 22:45,7,
43124.96,1/24/2018 23:00,9,
43124.97,1/24/2018 23:15,9,
43124.98,1/24/2018 23:30,9,
43124.99,1/24/2018 23:45,9,
43125,1/25/2018 0:00,0,
43125.01,1/25/2018 0:15,0,
43125.02,1/25/2018 0:30,0,
43125.03,1/25/2018 0:45,0,
43125.04,1/25/2018 1:00,1,
43125.05,1/25/2018 1:15,1,
43125.06,1/25/2018 1:30,1,
43125.07,1/25/2018 1:45,1,
43125.08,1/25/2018 2:00,0,
43125.09,1/25/2018 2:15,0,
43125.1,1/25/2018 2:30,0,
43125.11,1/25/2018 2:45,0,
43125.13,1/25/2018 3:00,0,
43125.14,1/25/2018 3:15,0,
43125.15,1/25/2018 3:30,0,
43125.16,1/25/2018 3:45,0,
43125.17,1/25/2018 4:00,2,
43125.18,1/25/2018 4:15,2,
43125.19,1/25/2018 4:30,2,
43125.2,1/25/2018 4:45,2,
43125.21,1/25/2018 5:00,5,
43125.22,1/25/2018 5:15,5,
43125.23,1/25/2018 5:30,5,
43125.24,1/25/2018 5:45,5,
43125.25,1/25/2018 6:00,23,
43125.26,1/25/2018 6:15,23,
43125.27,1/25/2018 6:30,23,
43125.28,1/25/2018 6:45,23,
43125.29,1/25/2018 7:00,80,
43125.3,1/25/2018 7:15,80,
43125.31,1/25/2018 7:30,80,
43125.32,1/25/2018 7:45,80,
43125.33,1/25/2018 8:00,120,
43125.34,1/25/2018 8:15,120,
43125.35,1/25/2018 8:30,120,
43125.36,1/25/2018 8:45,120,
43125.38,1/25/2018 9:00,37,
43125.39,1/25/2018 9:15,37,
43125.4,1/25/2018 9:30,37,
43125.41,1/25/2018 9:45,37,
43125.42,1/25/2018 10:00,40,
43125.43,1/25/2018 10:15,40,
43125.44,1/25/2018 10:30,40,
43125.45,1/25/2018 10:45,40,
43125.46,1/25/2018 11:00,33,
43125.47,1/25/2018 11:15,33,
43125.48,1/25/2018 11:30,33,
43125.49,1/25/2018 11:45,33,
43125.5,1/25/2018 12:00,48,
43125.51,1/25/2018 12:15,48,
43125.52,1/25/2018 12:30,48,
43125.53,1/25/2018 12:45,48,
43125.54,1/25/2018 13:00,78,
43125.55,1/25/2018 13:15,78,
43125.56,1/25/2018 13:30,78,
43125.57,1/25/2018 13:45,78,
43125.58,1/25/2018 14:00,82,
43125.59,1/25/2018 14:15,82,
43125.6,1/25/2018 14:30,82,
43125.61,1/25/2018 14:45,82,
43125.63,1/25/2018 15:00,103,
43125.64,1/25/2018 15:15,103,
43125.65,1/25/2018 15:30,103,
43125.66,1/25/2018 15:45,103,
43125.67,1/25/2018 16:00,107,
43125.68,1/25/2018 16:15,107,
43125.69,1/25/2018 16:30,107,
43125.7,1/25/2018 16:45,107,
43125.71,1/25/2018 17:00,67,
43125.72,1/25/2018 17:15,67,
43125.73,1/25/2018 17:30,67,
43125.74,1/25/2018 17:45,67,
43125.75,1/25/2018 18:00,19,
43125.76,1/25/2018 18:15,19,
43125.77,1/25/2018 18:30,19,
43125.78,1/25/2018 18:45,19,
43125.79,1/25/2018 19:00,18,
43125.8,1/25/2018 19:15,18,
43125.81,1/25/2018 19:30,18,
43125.82,1/25/2018 19:45,18,
43125.83,1/25/2018 20:00,12,
43125.84,1/25/2018 20:15,12,
43125.85,1/25/2018 20:30,12,
43125.86,1/25/2018 20:45,12,
43125.88,1/25/2018 21:00,7,
43125.89,1/25/2018 21:15,7,
43125.9,1/25/2018 21:30,7,
43125.91,1/25/2018 21:45,7,
43125.92,1/25/2018 22:00,7,
43125.93,1/25/2018 22:15,7,
43125.94,1/25/2018 22:30,7,
43125.95,1/25/2018 22:45,7,
43125.96,1/25/2018 23:00,10,
43125.97,1/25/2018 23:15,10,
43125.98,1/25/2018 23:30,10,
43125.99,1/25/2018 23:45,10,
43126,1/26/2018 0:00,13,
43126.01,1/26/2018 0:15,13,
43126.02,1/26/2018 0:30,13,
43126.03,1/26/2018 0:45,13,
43126.04,1/26/2018 1:00,3,
43126.05,1/26/2018 1:15,3,
43126.06,1/26/2018 1:30,3,
43126.07,1/26/2018 1:45,3,
43126.08,1/26/2018 2:00,0,
43126.09,1/26/2018 2:15,0,
43126.1,1/26/2018 2:30,0,
43126.11,1/26/2018 2:45,0,
43126.13,1/26/2018 3:00,0,
43126.14,1/26/2018 3:15,0,
43126.15,1/26/2018 3:30,0,
43126.16,1/26/2018 3:45,0,
43126.17,1/26/2018 4:00,1,
43126.18,1/26/2018 4:15,1,
43126.19,1/26/2018 4:30,1,
43126.2,1/26/2018 4:45,1,
43126.21,1/26/2018 5:00,8,
43126.22,1/26/2018 5:15,8,
43126.23,1/26/2018 5:30,8,
43126.24,1/26/2018 5:45,8,
43126.25,1/26/2018 6:00,17,
43126.26,1/26/2018 6:15,17,
43126.27,1/26/2018 6:30,17,
43126.28,1/26/2018 6:45,17,
43126.29,1/26/2018 7:00,76,
43126.3,1/26/2018 7:15,76,
43126.31,1/26/2018 7:30,76,
43126.32,1/26/2018 7:45,76,
43126.33,1/26/2018 8:00,95,
43126.34,1/26/2018 8:15,95,
43126.35,1/26/2018 8:30,95,
43126.36,1/26/2018 8:45,95,
43126.38,1/26/2018 9:00,54,
43126.39,1/26/2018 9:15,54,
43126.4,1/26/2018 9:30,54,
43126.41,1/26/2018 9:45,54,
43126.42,1/26/2018 10:00,48,
43126.43,1/26/2018 10:15,48,
43126.44,1/26/2018 10:30,48,
43126.45,1/26/2018 10:45,48,
43126.46,1/26/2018 11:00,45,
43126.47,1/26/2018 11:15,45,
43126.48,1/26/2018 11:30,45,
43126.49,1/26/2018 11:45,45,
43126.5,1/26/2018 12:00,44,
43126.51,1/26/2018 12:15,44,
43126.52,1/26/2018 12:30,44,
43126.53,1/26/2018 12:45,44,
43126.54,1/26/2018 13:00,70,
43126.55,1/26/2018 13:15,70,
43126.56,1/26/2018 13:30,70,
43126.57,1/26/2018 13:45,70,
43126.58,1/26/2018 14:00,94,
43126.59,1/26/2018 14:15,94,
43126.6,1/26/2018 14:30,94,
43126.61,1/26/2018 14:45,94,
43126.63,1/26/2018 15:00,111,
43126.64,1/26/2018 15:15,111,
43126.65,1/26/2018 15:30,111,
43126.66,1/26/2018 15:45,111,
43126.67,1/26/2018 16:00,82,
43126.68,1/26/2018 16:15,82,
43126.69,1/26/2018 16:30,82,
43126.7,1/26/2018 16:45,82,
43126.71,1/26/2018 17:00,57,
43126.72,1/26/2018 17:15,57,
43126.73,1/26/2018 17:30,57,
43126.74,1/26/2018 17:45,57,
43126.75,1/26/2018 18:00,23,
43126.76,1/26/2018 18:15,23,
43126.77,1/26/2018 18:30,23,
43126.78,1/26/2018 18:45,23,
43126.79,1/26/2018 19:00,27,
43126.8,1/26/2018 19:15,27,
43126.81,1/26/2018 19:30,27,
43126.82,1/26/2018 19:45,27,
43126.83,1/26/2018 20:00,13,
43126.84,1/26/2018 20:15,13,
43126.85,1/26/2018 20:30,13,
43126.86,1/26/2018 20:45,13,
43126.88,1/26/2018 21:00,12,
43126.89,1/26/2018 21:15,12,
43126.9,1/26/2018 21:30,12,
43126.91,1/26/2018 21:45,12,
43126.92,1/26/2018 22:00,12,
43126.93,1/26/2018 22:15,12,
43126.94,1/26/2018 22:30,12,
43126.95,1/26/2018 22:45,12,
43126.96,1/26/2018 23:00,9,
43126.97,1/26/2018 23:15,9,
43126.98,1/26/2018 23:30,9,
43126.99,1/26/2018 23:45,9,
43129,1/29/2018 0:00,2,
43129.01,1/29/2018 0:15,2,
43129.02,1/29/2018 0:30,2,
43129.03,1/29/2018 0:45,2,
43129.04,1/29/2018 1:00,0,
43129.05,1/29/2018 1:15,0,
43129.06,1/29/2018 1:30,0,
43129.07,1/29/2018 1:45,0,
43129.08,1/29/2018 2:00,0,
43129.09,1/29/2018 2:15,0,
43129.1,1/29/2018 2:30,0,
43129.11,1/29/2018 2:45,0,
43129.13,1/29/2018 3:00,0,
43129.14,1/29/2018 3:15,0,
43129.15,1/29/2018 3:30,0,
43129.16,1/29/2018 3:45,0,
43129.17,1/29/2018 4:00,0,
43129.18,1/29/2018 4:15,0,
43129.19,1/29/2018 4:30,0,
43129.2,1/29/2018 4:45,0,
43129.21,1/29/2018 5:00,9,
43129.22,1/29/2018 5:15,9,
43129.23,1/29/2018 5:30,9,
43129.24,1/29/2018 5:45,9,
43129.25,1/29/2018 6:00,18,
43129.26,1/29/2018 6:15,18,
